지점,지점명,일시,평균기온(°C),평균최고기온(°C),평균현지기압(hPa),평균해면기압(hPa),평균수증기압(hPa),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),평균운량(1/10),평균중하층운량(1/10),합계 일조시간(hr),일조율(%),합계 일사량(MJ/m2),평균지면온도(°C)
185,고산,2021-10,19.9,23.1,1011.7,1020,18.5,75,19.8,5.7,4.5,2.3,235.6,66.91,419.4,20.8
185,고산,2021-11,14.1,17.4,1011.7,1020.2,11.2,69,48.8,8.4,4.7,2.9,190.8,60.78,284.91,13.6
185,고산,2021-12,9.2,12,1016,1024.8,7.9,67,18.3,9.6,6.4,5,151.6,48.81,211.74,8.3
185,고산,2022-01,6.1,8.4,1015.2,1024,6.6,70,31.6,8.1,7.1,5.1,149.2,47.01,250.23,5.7
185,고산,2022-02,5.2,7.7,1016.8,1025.7,5.7,63,4.6,9,6.7,5.2,155.5,50.49,290.4,5.7
188,성산,2018-01,4,7,1021.1,1023.3,5.7,68,102.4,3,,,133.9,42.21,,3.3
188,성산,2018-02,4.7,8.4,1020.7,1022.9,5.4,62,125.7,3.2,,,140.6,45.66,,4.4
188,성산,2018-03,10.6,14.9,1017.4,1019.8,10.1,77,179.5,3.4,,,189.8,51.12,,11.4
188,성산,2018-04,15,19.5,1013.9,1016.3,13,74,234.1,3.5,,,211.5,54.18,,17.2
188,성산,2018-05,17.9,21.6,1009.9,1012.3,16.6,80,151.8,3.4,,,137.2,31.86,,19.3
188,성산,2018-06,21.3,24.6,1006.2,1008.6,20.6,82,377.2,2.7,,,156,36.25,,23.2
188,성산,2018-07,26.2,29.4,1006.2,1008.5,28,83,41.8,2.9,,,245.5,56.06,,31.1
188,성산,2018-08,27.6,30.9,1004.8,1007.1,29.9,82,125,3.8,5.4,3,254.7,61.43,,31.6
188,성산,2018-09,23.1,26.2,1010.2,1012.5,21.9,77,521.8,3.2,6.9,4.1,144.4,38.87,,23.2
188,성산,2018-10,16.6,20.5,1015.9,1018.4,12.9,68,184.2,3.1,4.8,2.4,219.7,62.34,,16.2
188,성산,2018-11,13,17.3,1020.3,1022.7,10.3,68,45.9,2.5,4.9,2.4,184.5,58.8,,12.2
188,성산,2018-12,7.9,11,1023.3,1025.9,7.7,67,57.3,2.9,7.5,4.9,121.6,39.19,,6.5
188,성산,2019-01,5.8,9.3,1023,1025.6,5.8,63,16.2,3.2,5.8,3.8,160.7,50.69,0,4.6
188,성산,2019-02,7,10.7,1020.6,1023.1,6.4,62,77.4,3.4,7.1,4.4,139.6,45.35,,6
188,성산,2019-03,10.2,14.9,1015.6,1018.1,7.9,62,133.5,3.5,5.5,3.5,198.7,53.51,,10.5
188,성산,2019-04,13.9,18.2,1012.9,1015.3,11.2,69,132.5,2.8,5.8,3.8,193.3,49.51,,16.5
188,성산,2019-05,18.7,23.6,1010.3,1012.7,13.3,62,247.3,3,5.5,2.6,268.7,62.42,,21.7
188,성산,2019-06,20.9,24.2,1005.3,1007.6,19.6,80,170.2,2.6,6.3,3.7,196.8,45.72,,23.9
188,성산,2019-07,24.1,26.9,1004.5,1006.8,26.1,87,516.5,3.5,6.9,5.3,134.1,30.62,,25.9
188,성산,2019-08,26.7,30.2,1004.9,1007.2,28.1,81,377.4,2.7,6,3,212.3,51.21,,30.9
188,성산,2019-09,23.9,26.7,1010.8,1013.1,24.5,82,613.3,3.6,6.8,4.4,144.9,38.98,,24.6
188,성산,2019-10,19.1,22.5,1015.4,1017.8,15.7,70,233.9,3.5,5.2,2.9,217,61.58,,18.1
188,성산,2019-11,13.9,18.1,1019.4,1021.8,10.9,67,36.2,3,5.3,3.5,176.9,56.34,,13.1
188,성산,2019-12,8.8,12.7,1022.3,1024.8,7.7,66,103.7,2.9,6.9,4.6,144.6,46.57,,7.8
188,성산,2020-01,8.1,10.8,1019.8,1022.4,7.5,67,94.4,2.8,7.4,4.9,118.6,37.44,,7.1
188,성산,2020-02,8.4,12.2,1022,1024.5,7.9,68,98.7,2.8,5.9,4,159.7,50.06,,8
188,성산,2020-03,10.8,14.9,1015.7,1018.2,8.6,64,110.7,3,5.5,3.4,222.6,59.82,,11.7
188,성산,2020-04,12.6,17.4,1015.9,1018.3,8,55,87,3.1,4.2,2.7,279.3,71.4,,14.3
188,성산,2020-05,18.2,22.2,1008.7,1011.1,16,77,246.4,2.4,6.1,3.9,203.2,47.16,,20.7
188,성산,2020-06,21.8,25.3,1004.8,1007.2,22.1,85,326.6,2.1,7,4.1,163.2,37.91,,24
188,성산,2020-07,23.5,26.5,1005,1007.3,25.2,87,378.1,2.4,7.7,5.2,129.2,29.52,,25
188,성산,2020-08,27.9,30.8,1007.4,1009.7,31,83,204.7,3.3,5.3,3.2,217.9,52.62,,29.4
188,성산,2020-09,22.4,25.6,1008.9,1011.3,20.6,76,469.3,2.8,6.5,3.8,160,43.12,,22.6
188,성산,2020-10,17.7,21.2,1017.3,1019.7,12.5,62,34.4,2.7,5.6,3.5,226.4,64.39,,18.5
188,성산,2020-11,13.5,17.1,1021.9,1024.3,10.3,63,14.9,2.7,5.7,3.6,159.8,50.97,,12.8
188,성산,2020-12,6.7,10.2,1023.3,1025.8,6,60,51,2.4,6.4,4.3,168.3,54.24,,6.2
188,성산,2021-01,5.9,9.4,1021.6,1024.1,6.4,65,93.7,2.8,6.7,4.9,149.2,47.02,,4.8
188,성산,2021-02,8.7,13,1018.9,1021.4,6.9,59,72.7,3.2,5.5,3.8,158.8,51.56,,7.8
188,성산,2021-03,12.3,16,1016.9,1019.3,8.5,59,214.1,2.9,5.9,4.1,186.4,50.13,,12.7
188,성산,2021-04,15.1,19.1,1016,1018.4,10,58,94.7,3.1,5.7,3.6,241.4,61.79,,19.2
188,성산,2021-05,18.4,22.6,1008,1010.4,15.6,74,154.1,2.8,6,3.8,231.4,53.71,,21.4
188,성산,2021-06,22.3,25.6,1005.8,1008.2,24,90,190.6,2.2,6.4,4.1,174.9,40.63,,25.5
188,성산,2021-07,26.7,29.3,1006.1,1008.4,32.6,94,218.4,2.9,7.2,4.5,170.6,38.98,,28.4
188,성산,2021-08,26.5,29.4,1006.2,1008.5,31.3,91,417.8,2.6,6.4,3.4,195.5,47.15,,27.7
188,성산,2021-09,24.5,27.2,1010,1012.3,23.8,78,431.7,3.1,6.8,4.3,147.6,39.74,,24.9
188,성산,2021-10,19.6,23.3,1018,1020.4,16.2,68,101.2,2.5,4.3,2.6,233.5,66.34,,19.8
188,성산,2021-11,12.9,17.5,1018,1020.5,9.6,64,67,2.8,4.7,2.7,194.2,61.93,,11.8
188,성산,2021-12,7.8,11.8,1022.4,1024.9,6.9,64,30.3,2.9,6.3,4.4,161.1,51.93,,6.5
188,성산,2022-01,5.5,8.7,1021.4,1023.9,6,65,28.2,3,6.5,4.6,148.7,46.88,,4.5
188,성산,2022-02,4.7,8.1,1023.1,1025.7,5.2,60,34.7,3,6.6,4.7,129.9,42.19,,4.8
189,서귀포,2018-01,5.9,9.2,1016.1,1022.2,6.7,69,63.7,1.6,,,163.4,51.46,,5.9
189,서귀포,2018-02,6.3,9.7,1016.2,1022.3,6.4,64,10.5,1.8,,,148.1,48.08,,7
189,서귀포,2018-03,11.8,15.3,1012.2,1018.1,11.3,79,151.6,2.1,,,192.7,51.87,,12.8
189,서귀포,2018-04,15.8,19.6,1009.7,1015.5,14.2,77,312,1.6,,,189.3,48.5,,18.3
189,서귀포,2018-05,18.7,21.8,1006.2,1011.9,18.4,84,356.1,2,,,146.2,33.96,,20.9
189,서귀포,2018-06,22,25,1002.1,1007.7,23.4,89,304.3,1.7,,,74.4,28.93,,24.8
189,서귀포,2018-07,26.7,29.4,1002.2,1007.8,32.5,93,23.2,1.8,5.2,3.5,225.9,51.63,,31.3
189,서귀포,2018-08,27.8,30.3,1000.9,1006.4,34,92,159.6,2.2,5.4,3.5,228.4,55.14,,32
189,서귀포,2018-09,23.5,26.6,1006.1,1011.7,24.8,85,473.8,2,6.6,4.3,150.5,40.51,,26
189,서귀포,2018-10,17.8,21.6,1011.7,1017.5,14.3,69,210.2,1.8,4.3,3,224.3,63.63,,19.8
189,서귀포,2018-11,14.5,18.3,1016,1021.9,11.9,71,55.6,1.6,4.4,2.7,165.3,56.44,,14.1
189,서귀포,2018-12,9.8,12.8,1018.5,1024.5,9.4,72,45.6,1.5,6.7,5.1,114.4,36.83,,9.4
189,서귀포,2019-01,7.8,11.3,1018.2,1024.3,7,66,21.7,1.4,5.3,3.9,175.6,55.32,,7.7
189,서귀포,2019-02,9.3,12.4,1016,1021.9,8,67,37.7,1.6,6.5,4,144.7,47.01,,10.8
189,서귀포,2019-03,11.6,15.6,1011.4,1017.3,8.8,63,64.8,1.9,5.2,2.8,213,57.35,,15
189,서귀포,2019-04,15,18.7,1008.8,1014.7,13.2,76,89.2,1.7,5.5,3.7,200.6,51.4,,19.2
189,서귀포,2019-05,19.9,23.6,1006.5,1012.2,15.3,66,376.7,1.6,5.5,2.4,257.3,59.82,,24.8
189,서귀포,2019-06,21.7,24.5,1001.4,1007.4,22.9,89,189.1,1.6,6.2,3.4,209.5,48.74,,26.1
189,서귀포,2019-07,24.2,26.6,1000.8,1006.7,29.3,97,452.1,1.9,8,5.5,115.3,26.35,,27.5
189,서귀포,2019-08,27.1,29.7,1001.2,1007,33.2,93,317.3,1.7,6.1,3.9,198.8,47.95,,30.6
189,서귀포,2019-09,24.1,26.9,1006.6,1012.5,27.7,92,394.9,2.3,6.6,4.7,151.6,40.75,,26.4
189,서귀포,2019-10,20,23.6,1011.2,1017.3,18.4,78,150.6,2,4.3,2.8,238.3,67.58,,22.6
189,서귀포,2019-11,15.6,19.2,1015,1021.2,13.5,75,31.3,1.8,4.6,3,189.3,60.17,,15.4
189,서귀포,2019-12,10.7,14.3,1017.6,1023.9,9.7,73,84.9,1.5,6.4,4.7,145.9,46.97,,10.5
189,서귀포,2020-01,9.4,12.4,1015.3,1021.6,9.3,77,110.1,1.7,6.7,5.1,127.7,40.25,,9.4
189,서귀포,2020-02,9.7,13.2,1017.6,1023.9,9.5,75,95.5,1.7,5.4,4.2,176.4,55.28,,11
189,서귀포,2020-03,12.3,15.4,1011.4,1017.6,10.8,73,132.2,1.7,5.4,3.2,213.6,57.43,,15.6
189,서귀포,2020-04,13.9,17.7,1011.8,1018,10.3,65,81.8,1.7,4.2,2.3,265.3,67.89,,18.4
189,서귀포,2020-05,18.7,21.9,1004.9,1010.9,19.3,90,244,1.6,6.1,3.9,196.7,45.67,,22.4
189,서귀포,2020-06,22.4,25.2,1001,1007,24.6,91,406.1,1.6,7.2,4.7,151.6,35.26,,26
189,서귀포,2020-07,23.4,25.7,1001.3,1007.2,27,93,322,1.6,8.1,6,112.9,25.83,,26.6
189,서귀포,2020-08,27.4,29.6,1003.8,1009.7,33.3,92,159.2,1.8,6.5,4.8,183,44.19,,32
189,서귀포,2020-09,22.1,25.1,1004.9,1010.9,21.9,82,424.9,2.1,6.7,3.8,164.6,44.33,,25.1
189,서귀포,2020-10,18.5,22.1,1013,1019.1,14.4,68,39.2,1.7,4.8,2.9,217.4,66,,22.2
189,서귀포,2020-11,15.1,18.3,1017.4,1023.6,12.9,73,11.7,1.5,5,3.7,175.3,55.85,,15.3
189,서귀포,2020-12,8.3,12.1,1018.6,1025,7.6,68,62.9,1.4,5.2,3.9,182.4,58.73,,8.2
189,서귀포,2021-01,7.2,10.4,1017.1,1023.5,7.5,70,54.6,1.8,6,4.7,162.5,51.15,,7
189,서귀포,2021-02,10.1,13.4,1014.4,1020.7,9,70,51.2,2.2,5.1,3.5,175.3,56.86,,11.5
189,서귀포,2021-03,13.3,17,1012.7,1018.9,11.6,75,156.3,1.8,5.3,2.9,200.6,53.95,,15
189,서귀포,2021-04,16,20,1011.9,1018,12.4,68,182,2.1,5.3,3.2,229.9,58.86,,18.6
189,서귀포,2021-05,19,22.7,1004.2,1010.2,17,77,159.2,1.7,6.2,3.6,234.4,54.44,,21.2
189,서귀포,2021-06,22.8,25.6,1002,1008,23.8,86,200.8,1.6,7,4.2,186.1,43.29,,26.1
189,서귀포,2021-07,26.6,28.7,1002.4,1008.2,31,90,218.4,2,7.6,4.9,157.8,36.07,,29
189,서귀포,2021-08,26.3,28.8,1002.5,1008.4,30.4,89,318.4,1.8,6.9,4.9,179.5,43.34,,29
189,서귀포,2021-09,24.3,27,1006,1012,25.9,86,692.4,2.3,6.9,4.9,169.8,45.71,,26.3
189,서귀포,2021-10,20.4,23.7,1013.8,1019.9,18,72,33.4,1.6,4.9,3.2,228.5,64.86,,22.6
189,서귀포,2021-11,14.2,18.1,1013.9,1020.1,10.4,64,55,1.8,4.6,3,199.1,63.41,,14.5
189,서귀포,2021-12,9.3,13,1018,1024.4,7.6,64,14.5,1.5,5,4.2,189.5,61.01,,8.8
189,서귀포,2022-01,7.5,10.8,1016.8,1023.2,7.3,70,33.8,1.5,6.3,4.2,177.8,56,,7.5
189,서귀포,2022-02,6.1,9.6,1018.5,1025,5.9,62,18.6,1.6,5.5,3.8,173.4,56.3,,6.7
192,진주,2018-01,-.5,6.1,1019.1,1023,3.2,52,29.9,1.2,,,203.9,65.1,193.01,.4
192,진주,2018-02,1.2,8.4,1019,1022.8,3,44,30.8,1.3,,,207.3,67.81,227.1,2.1
192,진주,2018-03,8.2,15.3,1016.5,1020.2,7,66,179.2,1.3,,,210.5,56.72,284.68,9.5
192,진주,2018-04,13.6,20.3,1012.5,1016.1,9.5,63,127.8,1.5,,,226.5,57.71,513.19,
192,진주,2018-05,18,23.8,1008.6,1012.1,14.1,69,94.3,1.4,,,198.4,45.65,555.12,20.4
192,진주,2018-06,21.9,27.9,1004.9,1008.4,17.9,71,207.7,1.2,,,200.9,46.25,558.28,26.3
192,진주,2018-07,26.6,31.8,1005.4,1008.8,24.8,73,240.8,1.1,,,242.3,54.76,616.53,32.3
192,진주,2018-08,27,32.6,1004.5,1007.9,25.2,73,212.7,1.3,5.9,2.7,215.2,51.57,530.28,32.5
192,진주,2018-09,20.6,25.5,1009.8,1013.3,17.9,75,201.6,.8,6.7,3.8,135.6,36.43,376.48,22.6
192,진주,2018-10,13.2,20.6,1014.7,1018.3,10.5,71,224.1,.8,3.9,2.3,223.8,65.92,414.24,15.6
192,진주,2018-11,7.8,16,1019.7,1023.4,7.3,70,27.5,.6,4,2.3,181.3,60.49,293.14,8.7
192,진주,2018-12,2.6,9,1022.4,1026.2,4.3,54,29,1.1,4.6,2.8,181.4,59.46,281.93,2.6
192,진주,2019-01,.9,9.2,1021.3,1025.1,3.2,52,13.5,.9,3.5,2.1,224.5,71.73,343.57,1
192,진주,2019-02,3.7,10.9,1019.5,1023.3,4,52,43.5,1,5.5,3.3,199.9,65.39,369.72,4.5
192,진주,2019-03,8.4,15.5,1013.5,1017.2,6.7,62,42,1.2,4.5,2.8,257.7,69.46,530.71,10.7
192,진주,2019-04,12.4,18.9,1011.6,1015.2,9.8,68,114.6,1.1,5,3.6,206.9,52.75,505.62,15.4
192,진주,2019-05,18.4,26.4,1008.7,1012.2,12.8,64,132.3,1.1,4.7,2.2,304,69.98,714.82,23
192,진주,2019-06,21.5,27.4,1003.9,1007.3,19.1,76,243.7,1,5.9,3.6,237.3,54.63,628.71,27.5
192,진주,2019-07,24.9,28.9,1003.4,1006.8,25.3,81,234,1.1,7.1,4.7,190,42.92,522.9,28.4
192,진주,2019-08,26.4,31.5,1003.7,1007.1,26.6,79,65.4,1,6.1,3.6,228.3,54.67,548.18,31.7
192,진주,2019-09,22.1,26.8,1011.1,1014.6,22.1,83,352.2,.9,6.9,5.4,147.2,39.52,380.07,24.4
192,진주,2019-10,16.1,22.5,1014.8,1018.4,14,77,177.4,.8,4.9,3.2,224.7,64.02,418.61,17.9
192,진주,2019-11,9.4,17.2,1018.6,1022.3,8.5,71,21.5,.8,4,2.5,206.9,66.61,332.68,10.4
192,진주,2019-12,2.9,10.2,1021.4,1025.2,5,66,41.5,.8,3.8,2.5,193.5,63.4,283.57,3.2
192,진주,2020-01,3,9.8,1018.9,1022.7,5.4,70,105.7,.7,5.2,4,172,54.97,278.89,3.3
192,진주,2020-02,4.5,11.2,1020.5,1024.3,5.6,65,46.1,1,4,2.8,213.6,67.47,381.28,5.3
192,진주,2020-03,8.7,15.8,1014,1017.7,6.7,60,41.1,1.2,4,2.8,255.3,68.7,546.23,11
192,진주,2020-04,11.4,18.7,1013.6,1017.2,7.1,56,67.9,1.1,3.2,2.2,284.9,72.48,649.95,15.5
192,진주,2020-05,18.2,24.3,1007.2,1010.8,14.7,73,110.1,.9,5.7,3.5,238.5,54.84,624.39,22.1
192,진주,2020-06,23,29.1,1003.2,1006.6,21.6,79,234.2,.9,5.9,3.7,233.9,53.84,639.16,27.3
192,진주,2020-07,22.7,26.5,1003.8,1007.3,24.6,90,587.5,.8,8,6.6,94.5,21.38,373.42,25
192,진주,2020-08,27.3,31.7,1006.3,1009.7,30.4,85,356.7,1.1,6.2,4.2,205.1,49.18,531.29,30.1
192,진주,2020-09,20.7,25.8,1008.2,1011.7,19.6,80,200,1.1,6.4,4.6,166.8,44.87,417.63,23
192,진주,2020-10,14.5,21.9,1016.5,1020.1,11.1,69,28.6,.8,4.7,3.2,243.7,69.63,465.88,17.5
192,진주,2020-11,9.1,16.3,1020.9,1024.5,8.1,68,25.6,.8,3.9,2.9,200.4,64.62,326.85,10
192,진주,2020-12,1.3,8.6,1022.1,1025.8,4.1,61,9.2,1,3.5,2.3,215.9,70.79,312.07,1.8
192,진주,2021-01,.6,7.3,1020.5,1024.2,4.3,63,15.8,1.1,3.9,2.8,201.8,64.41,319.13,1
192,진주,2021-02,4.8,12,1017.3,1020.9,5.1,58,24.9,1.2,3.8,2.5,201.2,65.77,373.17,5.1
192,진주,2021-03,9.8,16.9,1015.9,1019.5,8.2,70,159.2,1.1,5,3.3,242.8,65.37,507.27,11.4
192,진주,2021-04,13.6,21.1,1014.9,1018.5,9.2,62,82.2,1.2,5.1,3.4,261.3,66.52,614.28,16.9
192,진주,2021-05,17.6,23.8,1006.2,1009.6,14.3,72,116.9,1.2,5.7,3.9,234.3,53.91,615.57,20.9
192,진주,2021-06,22.2,27.5,1004.9,1008.3,20.9,80,101.7,.9,6.5,4.1,207.1,47.67,585.49,25.5
192,진주,2021-07,26.2,31,1005.4,1008.7,28.3,84,359.3,.9,6.9,3.9,228.2,51.59,590.16,29.3
192,진주,2021-08,26,30.9,1005.2,1008.5,27.5,83,320.2,.9,7,5,195.9,46.97,525.26,29
192,진주,2021-09,21.9,26.4,1010.3,1013.7,21.9,84,122.4,.9,7,5.5,140.2,37.7,369.68,24.2
192,진주,2021-10,15.9,22.9,1017.5,1021,15,79,46.2,.7,4.4,2.9,237.7,67.84,448.81,17.7
192,진주,2021-11,8.4,16.4,1016.3,1020,8.1,75,44.3,.8,3.3,1.9,211.6,68.17,329.3,8.8
192,진주,2021-12,2.5,10,1020.8,1024.5,4.9,64,1.9,1,2.7,1.8,220.5,72.27,315.56,2.9
192,진주,2022-01,.4,8.3,1020.3,1024,3.2,52,0,.7,3.5,2.1,233.2,74.46,353.67,1.1
192,진주,2022-02,1.4,8.4,1021.4,1025.1,3,46,0,1.2,3.3,1.7,244.8,80.08,426.8,4.3
201,강화,2018-01,-5,-.4,1018.9,1025,2.6,55,4.8,1.6,,,187.5,61.11,,-1.9
201,강화,2018-02,-2.6,2.6,1018.2,1024.2,2.7,50,30.7,2.2,,,200.4,66.23,,-1.1
201,강화,2018-03,6.1,11.4,1015,1020.9,6.6,68,31.6,2.6,,,184.4,49.73,,7.8
201,강화,2018-04,11,16.4,1010.3,1016.1,8.1,62,113.6,2.9,,,198.4,50.19,,13.3
201,강화,2018-05,16.2,21.4,1006.1,1011.8,12.9,70,150.7,2.2,,,195,44.27,,19
201,강화,2018-06,20.5,25.4,1002.6,1008.2,18.1,76,100.1,1.9,,,193.8,43.81,,25.1
201,강화,2018-07,25.5,29.7,1003.6,1009,25.1,78,150.7,1.9,,,216.5,48.21,,29.3
201,강화,2018-08,26.7,31.1,1002,1007.4,26.1,75,293.7,2.2,5.3,2.1,227.3,53.91,,31.8
201,강화,2018-09,20,24.9,1008.1,1013.7,16.3,70,57.3,1.9,4.7,2.2,211.9,56.76,,22.9
201,강화,2018-10,12.1,17.9,1013.6,1019.4,9.4,67,73.5,1.7,3.6,1.5,236.6,67.95,,13.4
201,강화,2018-11,6.7,12.5,1018.2,1024.1,6.8,67,58.1,1.3,4.3,1.7,176.7,57.86,,6
201,강화,2018-12,-1.5,3.6,1022.2,1028.3,3.3,54,7.5,1.6,3.9,1.5,203.7,68.22,,-1.2
201,강화,2019-01,-1.9,3.6,1020.8,1026.9,2.9,54,0,1.8,3.7,1.2,214.4,69.91,,-1.9
201,강화,2019-02,0,5.3,1019,1025.1,3.4,53,18,1.9,5.1,2.3,195.4,64.64,,.5
201,강화,2019-03,5.6,11.3,1011.8,1017.7,5.4,60,20.7,2.4,5,2.7,211,56.97,,6.6
201,강화,2019-04,10.7,16.4,1009.8,1015.6,7.6,60,28.3,2.4,5,2.2,211.2,53.47,,13.2
201,강화,2019-05,16.9,22.8,1006.4,1012.1,11.7,62,43,2.5,3.9,1.1,299.4,68.01,,22
201,강화,2019-06,20.5,25.3,1002.1,1007.6,17.3,73,43.4,2.1,5.5,2.7,214.7,48.53,,25.6
201,강화,2019-07,24.4,28.3,1000.8,1006.2,23.3,77,307.9,2.4,6.3,3.8,151.3,34.77,,29.1
201,강화,2019-08,25.9,30.2,1001.6,1007,25.4,77,122.4,1.7,5,,254.3,60.29,,30.5
201,강화,2019-09,21.2,26,1009.5,1015,19.2,76,359.4,1.9,6.6,,157.8,42.24,,23.5
201,강화,2019-10,15.3,21,1013.7,1019.4,12.6,72,25.6,1.8,4.1,1.7,227.7,65.32,,16.8
201,강화,2019-11,6.5,12.5,1017.3,1023.2,6.5,65,80.5,1.4,4.5,1.9,182.8,59.86,,6.9
201,강화,2019-12,.8,5.5,1020.1,1026.2,4.6,67,30.1,1.6,4.7,2.4,152.6,51.11,,.9
201,강화,2020-01,.7,5.6,1018.1,1024.2,4.2,65,63.4,1.8,4.9,2.2,191.7,62.54,,.7
201,강화,2020-02,1.5,6.6,1019.3,1025.3,4.9,68,43.1,1.8,4.9,2.8,171.2,54.63,,2.4
201,강화,2020-03,6.4,11.8,1012.3,1018.2,5.3,55,6.7,2.5,3.8,2,254.7,68.56,,8.2
201,강화,2020-04,9.9,15,1011.8,1017.6,6.9,57,10.5,3,3.3,1.3,280.6,70.89,,14.5
201,강화,2020-05,16.1,21.1,1005.1,1010.8,13.9,78,124.2,1.9,6.3,4.4,153.4,34.79,,19.6
201,강화,2020-06,21.2,25.9,1001.3,1006.8,19.8,80,152.4,2,5.7,3,194.9,44.06,,26.5
201,강화,2020-07,22.5,26.4,1001.8,1007.3,22.9,85,285.9,1.9,7.3,4.6,136.3,30.37,,25.5
201,강화,2020-08,25.3,28.1,1003.2,1008.6,29.2,91,479.4,2.2,7.6,5.5,73.9,17.56,,26.7
201,강화,2020-09,20.2,24.5,1007.2,1012.7,18.4,78,215.6,2.1,5.4,2.4,184.3,49.46,,22.3
201,강화,2020-10,13.2,18.8,1015.8,1021.5,10.3,68,3.4,1.6,3.9,1.6,223.1,64.16,,15.7
201,강화,2020-11,6.9,12,1019.9,1025.8,7.5,70,45.1,1.6,4.3,2.6,167.7,55.04,,7.6
201,강화,2020-12,-1.2,3.6,1021.5,1027.6,3.8,65,7.2,1.5,3.7,1.9,195.8,65.62,,0
201,강화,2021-01,-3.3,1.7,1019.5,1025.7,3.4,62,14.1,1.7,4.6,2.7,169.9,55.34,,-1.2
201,강화,2021-02,1.3,6.7,1016.3,1022.3,4.5,63,11.8,2.1,4.6,2.5,186.3,61.51,,2.2
201,강화,2021-03,6.9,12.6,1014.7,1020.6,7.1,72,102.4,2.2,5,2.7,212,57.1,,8.3
201,강화,2021-04,12.4,17.6,1013.2,1019,8.9,64,107.7,2.3,4.9,2.7,210,53.07,,14.2
201,강화,2021-05,15.7,20.8,1004,1009.6,13.5,77,240.9,2.3,5.5,3.2,199.1,45.19,,18.3
201,강화,2021-06,20.7,25.5,1002.8,1008.3,20.6,85,61.3,1.8,6.2,3.4,178.2,40.28,,24.9
201,강화,2021-07,26.1,30.6,1003.2,1008.6,27.5,83,83.9,1.5,5.1,2.4,219.4,48.88,,31
201,강화,2021-08,24.5,28.9,1003.7,1009.1,25.5,84,152.6,1.6,6.7,3.2,151.6,35.99,,28.3
201,강화,2021-09,21.3,26.1,1008.6,1014.2,19.7,79,135.8,1.8,5.4,2.9,187.8,50.36,,23.8
201,강화,2021-10,14.4,19.6,1016.4,1022.1,13.5,77,49.5,1.6,4.6,2.6,184.2,52.93,,16.4
201,강화,2021-11,7.1,12.6,1014.6,1020.5,7.9,75,46.6,1.5,4.4,2.3,157.3,51.54,,7.2
201,강화,2021-12,-.1,5.1,1020.1,1026.2,4.4,66,7,1.5,3.4,1.8,177.3,59.4,,.3
201,강화,2022-01,-3.1,2,1020.2,1026.3,2.9,59,9.2,1.5,3.5,1.7,206.5,67.31,,-1.8
201,강화,2022-02,-2.1,3.1,1020.8,1027,3.4,62,3.2,2,3.2,1.5,212,70.06,,-.4
202,양평,2018-01,-4.7,.5,1018.5,1024.7,2.6,54,4.3,1.7,,,189.8,61.74,,-3.3
202,양평,2018-02,-2.5,3.7,1017.7,1023.9,2.5,47,34.3,1.7,,,191.5,63.24,,-2
202,양평,2018-03,7.8,14.2,1014.7,1020.6,6.2,59,69.7,1.7,,,195.6,52.72,,7
202,양평,2018-04,12.9,19.8,1010.1,1015.8,7.9,57,124.8,2,,,198.8,50.33,,13.6
202,양평,2018-05,17.7,23.9,1006,1011.5,13.2,67,207,1.7,,,198.9,45.23,,21.1
202,양평,2018-06,23,29.2,1002.4,1007.8,16.7,62,121.1,1.6,,,218.7,49.55,,29.9
202,양평,2018-07,27.2,32.4,1003.5,1008.8,24.8,71,255,1.3,,,226.7,50.56,,32.2
202,양평,2018-08,27.8,33.3,1002.1,1007.4,24.7,69,263.5,1.5,5.8,1.1,193.8,46,,33.3
202,양평,2018-09,20.1,26,1008.1,1013.7,16.5,72,83.7,1.4,5.3,1.1,182.5,48.89,,23
202,양평,2018-10,11.3,18.2,1013.6,1019.3,9.7,74,105.6,1.3,4.5,1.3,184.5,52.93,,13.9
202,양평,2018-11,6.2,13.1,1018.2,1024,6.7,71,66.2,1,4.5,.6,151,49.38,,6.6
202,양평,2018-12,-1.7,4,1021.8,1027.9,3.3,55,20.2,1.5,4,.4,188,62.9,,-1.3
202,양평,2019-01,-2.4,4,1020.4,1026.5,2.6,52,.4,1.4,3.2,.3,215.8,70.22,,-2.2
202,양평,2019-02,.5,6.4,1018.5,1024.6,3.4,55,28.3,1.5,4.7,.4,185.7,61.35,,1.4
202,양평,2019-03,6.4,13.1,1011.8,1017.6,4.9,55,37,1.7,4.8,.6,181.2,48.87,,7.2
202,양평,2019-04,11.5,18.5,1009.6,1015.3,7.2,55,56,1.6,4.9,1,192.6,48.78,,13.9
202,양평,2019-05,18.8,26.4,1006.2,1011.7,10.4,52,25.5,1.7,3.7,.6,282.8,64.3,,23.4
202,양평,2019-06,22.4,28.4,1001.7,1007.1,16.4,63,61.6,1.5,5.4,1,217.2,49.2,,27.8
202,양평,2019-07,25.6,30.5,1000.9,1006.2,23.2,72,215.1,1.5,6.8,1.5,128.6,28.66,,29.2
202,양평,2019-08,26.3,31.6,1001.6,1006.9,24.8,75,225.6,1.4,5.7,.6,206.4,48.98,,29
202,양평,2019-09,21.3,26.7,1009.6,1015.1,19.5,77,224.5,1.3,7,1.8,119.8,32.08,,23.2
